Ссылка,Адрес,Цена,Тип помещения,Площадь,Этаж,Этажей в доме,Телефон
https://cian.ru/rent/commercial/322953764/,"Свердловская область, Екатеринбург, р-н Центр",371220,Офис,322.8,1,5,+79826417555
https://cian.ru/rent/commercial/322986838/,"Свердловская область, Екатеринбург, р-н Центр, пл. Октябрьская, 7",350000,Свобод. назнач.,116.19,1,27,+79122521535
https://cian.ru/rent/commercial/322988327/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Розы Люксембург, 64",50520,Офис,42.1,3,11,+79126627189
https://cian.ru/rent/commercial/322994030/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 19",55330,Офис,50.3,4,6,+79126627189
https://cian.ru/rent/commercial/322994031/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Розы Люксембург, 64",33750,Офис,22.5,3,11,+79126627189
https://cian.ru/rent/commercial/323006909/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 12",1248000,Офис,780.0,3,7,+79122115886
https://cian.ru/rent/commercial/323012476/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. Заречный, ул. Черепанова, 4В",133450,Офис,157.0,2,4,+79122115886
https://cian.ru/rent/commercial/323019883/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Пионерский, ул. Сулимова, 46",1266400,Офис,1583.0,3,3,+79126930605
https://cian.ru/rent/commercial/323019884/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Пионерский, ул. Сулимова, 46",1814850,Офис,2016.5,2,3,+79126930605
https://cian.ru/rent/commercial/323019885/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Пионерский, ул. Сулимова, 46",3900000,Офис,4124.0,1,3,+79126930605
https://cian.ru/rent/commercial/323022404/,"Свердловская область, Екатеринбург, ул. Вильгельма де Геннина",120000,Свобод. назнач.,100.0,1,5,
https://cian.ru/rent/commercial/323049874/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 6А",70000,Офис,46.0,8,18,+79826234916
https://cian.ru/rent/commercial/323062985/,"Свердловская область, Екатеринбург, р-н Центр, ул. Мамина-Сибиряка, 58",21000,Офис,20.6,7,12,+79827324928
https://cian.ru/rent/commercial/323063465/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Старая Сортировка, ул. Монтажников, 26",321200,Офис,584.0,4,4,+79587197183
https://cian.ru/rent/commercial/323064907/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Старая Сортировка, ул. Пехотинцев, 2Д",130500,Свобод. назнач.,87.0,1,10,+79126133203
https://cian.ru/rent/commercial/323065254/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Вторчермет, ул. 8 Марта, 207",14500,Офис,17.0,1,5,+79587195394
https://cian.ru/rent/commercial/323065823/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Папанина, 3",159000,Свобод. назнач.,159.0,1,9,+79827333835
https://cian.ru/rent/commercial/323076558/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Гагарина, 9",65000,Офис,42.0,3,3,+79122271501
https://cian.ru/rent/commercial/323085267/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Южногорская, 3/2",109560,Свобод. назнач.,99.6,1,17,+79827229245
https://cian.ru/rent/commercial/323118098/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Московская, 249",40500,Офис,13.5,2,20,+79826011083
https://cian.ru/rent/commercial/323119012/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Шаумяна, 73А",27081,Офис,13.21,2,6,+79122605458
https://cian.ru/rent/commercial/323124704/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Крауля, 170А",55000,Офис,60.6,1,9,+79122518246
https://cian.ru/rent/commercial/323131090/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. Юго-Западный, ул. Репина, 68",58000,Офис,54.8,1,28,+79120506507
https://cian.ru/rent/commercial/323139186/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Вокзальный, ул. Печерская, 4А",262160,Свобод. назнач.,90.4,1,7,+79126009682
https://cian.ru/rent/commercial/323147009/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шейнкмана, 55",194600,Офис,139.0,16,17,+79122279207
https://cian.ru/rent/commercial/323153890/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Репина, 95",29040,Офис,26.4,2,6,+79120312012
https://cian.ru/rent/commercial/323185366/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Софьи Ковалевской, 3",33075,Офис,31.5,4,5,+79122606194
https://cian.ru/rent/commercial/323187424/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 19",35200,Офис,32.0,4,6,+79126627189
https://cian.ru/rent/commercial/323191498/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Белинского, 177Ак3",100000,Свобод. назнач.,97.0,1,30,+79826717219
https://cian.ru/rent/commercial/323196035/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Старая Сортировка, ул. Минометчиков, 15А",49000,Офис,54.5,2,3,+79126404693
https://cian.ru/rent/commercial/323196039/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Завокзальный, просп. Космонавтов, 11Д",80000,Офис,200.0,2,2,+79126525410
https://cian.ru/rent/commercial/323196063/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Черняховского, 68",28000,Офис,35.0,2,4,+79126404693
https://cian.ru/rent/commercial/323215784/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Автовокзал, пер. Трактористов, 4",180000,Офис,120.0,1,9,+79122510269
https://cian.ru/rent/commercial/323228920/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, проезд Решетникова, 22А",52500,Офис,75,4,4,+79126708873
https://cian.ru/rent/commercial/323230025/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. ЖБИ, ул. Чистопольская, 9",200000,Офис,250,2,4,+79126627189
https://cian.ru/rent/commercial/323235481/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, бул. Владимира Белоглазова, 2Г",590000,Свобод. назнач.,731,2,2,+79827238727
https://cian.ru/rent/commercial/323291112/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Шаумяна, 87",10000,Офис,16,3,6,+79126134453
https://cian.ru/rent/commercial/323294464/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",2712960,Офис,700,2,4,+79122115886
https://cian.ru/rent/commercial/323298480/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Кузнецова, 11А",163800,Свобод. назнач.,78,2,2,+79827229245
https://cian.ru/rent/commercial/323298643/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Большакова, 99А",195000,Офис,130,1,2,+79126716870
https://cian.ru/rent/commercial/323299500/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Кузнецова, 11А",153300,Офис,73,2,2,+79827229245
https://cian.ru/rent/commercial/323329420/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",110000,Офис,51,4,4,+79826106472
https://cian.ru/rent/commercial/323333142/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Викулова, 41А",265200,Свобод. назнач.,156,1,15,+79827229245
https://cian.ru/rent/commercial/323334324/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",364800,Офис,80.0,1,4,+79122115886
https://cian.ru/rent/commercial/323337568/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, ул. Мичурина, 239",22000,Офис,29.7,1,1,+79122115886
https://cian.ru/rent/commercial/323337570/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",54000,Офис,18.0,1,4,+79122115886
https://cian.ru/rent/commercial/323346714/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. ЖБИ, ул. 40-летия Комсомола, 38Б",35000,Офис,29.3,2,3,+79126627189
https://cian.ru/rent/commercial/323346717/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. ЖБИ, ул. 40-летия Комсомола, 38Б",70000,Офис,70.5,2,3,+79126627189
https://cian.ru/rent/commercial/323347787/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 21/1",35760,Офис,30.0,3,8,+79126720541
https://cian.ru/rent/commercial/323349302/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. ЖБИ, ул. 40-летия Комсомола, 38Б",26000,Офис,21.8,2,3,+79126627189
https://cian.ru/rent/commercial/323349319/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. ЖБИ, ул. 40-летия Комсомола, 38Б",20000,Офис,8.7,2,3,+79126627189
https://cian.ru/rent/commercial/323376231/,"Свердловская область, Екатеринбург, р-н Центр, ул. Мамина-Сибиряка, 101",50000,Офис,61.0,3,17,+79366990172
https://cian.ru/rent/commercial/323379285/,"Свердловская область, Екатеринбург, р-н Центр, ул. Чапаева, 14к10",973162 - 1287424,Офис,772.3,3,5,+79826402172
https://cian.ru/rent/commercial/323394517/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Вокзальный, ул. Машинистов, 14",20000,Офис,25.0,1,1,+79827324738
https://cian.ru/rent/commercial/323406477/,"Свердловская область, Екатеринбург, р-н Центр, ул. Энгельса, 36",45630,Офис,33.8,4,13,+79827229426
https://cian.ru/rent/commercial/323414221/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Уктус, ул. Щербакова, 101",54000,Офис,60.0,3,3,+79126015219
https://cian.ru/rent/commercial/323418885/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 19",232500,Офис,232.5,2,2,+79827408842
https://cian.ru/rent/commercial/323462213/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Репина, 95",81180,Офис,73.8,4,6,+79120312012
https://cian.ru/rent/commercial/323484296/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Народной Воли, 52",295500,Офис,118.2,4,8,+79126627189
https://cian.ru/rent/commercial/323487086/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Уктус, ул. Мраморская, 6",78950,Свобод. назнач.,157.9,1,16,+79810782564
https://cian.ru/rent/commercial/323517567/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 52к2А",25000,Свобод. назнач.,17.2,3,6,+79811208002
https://cian.ru/rent/commercial/323534681/,"Свердловская область, Екатеринбург, р-н Центр, ул. 8 Марта, 12А",55000,Офис,58.0,4,10,+79126525593
https://cian.ru/rent/commercial/323536431/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Старая Сортировка, ул. Монтажников, 24",292000,Офис,584.0,4,4,+79126133186
https://cian.ru/rent/commercial/323536626/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. Юго-Западный, ул. Репина, 68",58000,Офис,51.8,1,25,+79120506507
https://cian.ru/rent/commercial/323568632/,"Свердловская область, Екатеринбург, р-н Октябрьский, ул. Белинского, 85",1100,Свобод. назнач.,86.1,1,1,+79126720221
https://cian.ru/rent/commercial/323584212/,"Свердловская область, Екатеринбург, р-н Центр, ул. Куйбышева, 44А/1",60000,Офис,29.0,10,24,+79810780197
https://cian.ru/rent/commercial/323589537/,"Свердловская область, Екатеринбург, р-н Центр, ул. Тургенева, 11",23210,Офис,21.1,-1,5,+79126627189
https://cian.ru/rent/commercial/323590015/,"Свердловская область, Екатеринбург, р-н Центр, ул. Энгельса, 36",101520,Офис,84.5,5,12,+79122829809
https://cian.ru/rent/commercial/323596793/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шевченко, 9Ж",19500 - 58500,Офис,45.0,3,4,+79193910135
https://cian.ru/rent/commercial/323597066/,"Свердловская область, Екатеринбург, р-н Центр, ул. Красноармейская, 10",123200,Офис,77.0,12,19,+79120516196
https://cian.ru/rent/commercial/323601041/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Крауля, 9А",40000,Офис,37.0,2,5,+79826720457
https://cian.ru/rent/commercial/323630696/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 23",89375,Офис,71.5,5,5,+79126219079
https://cian.ru/rent/commercial/323631305/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 19",240000,Офис,200.0,1,5,+79126219079
https://cian.ru/rent/commercial/323632240/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Долорес Ибаррури, 2Ю",142900,Офис,139.0,3,3,+79126930605
https://cian.ru/rent/commercial/323643035/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 19",19500,Офис,17.0,5,6,+79827202867
https://cian.ru/rent/commercial/323655475/,"Свердловская область, Екатеринбург, р-н Октябрьский, мкр. Парковый, ул. Ткачей, 23Б",65000,Офис,60.0,4,15,+79126921209
https://cian.ru/rent/commercial/323656492/,"Свердловская область, Екатеринбург, р-н Центр, ул. Толмачева, 9",190400,Офис,112.0,1,7,+79810787150
https://cian.ru/rent/commercial/323663068/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Победы, 26",75000,Свобод. назнач.,55.0,1,5,+79826883035
https://cian.ru/rent/commercial/323665055/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Старых Большевиков, 3Д",100940,Офис,144.2,13,14,+79193923741
https://cian.ru/rent/commercial/323679903/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шарташская, 19",65175,Свобод. назнач.,118.5,-1,5,+79126103864
https://cian.ru/rent/commercial/323688896/,"Свердловская область, Екатеринбург, р-н Центр, ул. Азина, 22/4",124500,Офис,83.0,5,25,+79126627189
https://cian.ru/rent/commercial/323688899/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 29",57300,Офис,57.3,2,5,+79126627189
https://cian.ru/rent/commercial/323688904/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 29",37840,Офис,34.4,2,4,+79126627189
https://cian.ru/rent/commercial/323691304/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 29",21780,Офис,19.8,4,4,+79126627189
https://cian.ru/rent/commercial/323692940/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 49",69190,Офис,37.0,6,16,+79122115886
https://cian.ru/rent/commercial/323693202/,"Свердловская область, Екатеринбург, р-н Центр, ул. Вайнера, 40",340000,Офис,200.0,3,9,+79945005068
https://cian.ru/rent/commercial/323694608/,"Свердловская область, Екатеринбург, р-н Центр, ул. Вайнера, 40",78000,Офис,52.0,3,9,+79945005068
https://cian.ru/rent/commercial/323694611/,"Свердловская область, Екатеринбург, р-н Центр, ул. Вайнера, 40",380000,Офис,252.0,3,9,+79945005068
https://cian.ru/rent/commercial/323700275/,"Свердловская область, Екатеринбург, р-н Центр, ул. Боевых Дружин, 20",129300,Офис,43.1,5,6,+79945008035
https://cian.ru/rent/commercial/323737006/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Краснолесья, 10/6",124080,Свобод. назнач.,103.4,1,17,+79826440213
https://cian.ru/rent/commercial/323742788/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шейнкмана, 55",160000,Офис,80.0,10,17,+79126103648
https://cian.ru/rent/commercial/323746567/,"Свердловская область, Екатеринбург, р-н Центр, ул. Братьев Быковых, 19",100000,Офис,83.6,1,6,+79122115886
https://cian.ru/rent/commercial/323746568/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",418000,Офис,100.0,2,4,+79122115886
https://cian.ru/rent/commercial/323746572/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",200000,Офис,35.0,1,4,+79122115886
https://cian.ru/rent/commercial/323753226/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Академический, ул. Вильгельма де Геннина, 42",140000,Офис,97.7,1,18,+79126627189
https://cian.ru/rent/commercial/323757777/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Черняховского, 86к9/2",23440,Офис,29.3,2,9,+79126627189
https://cian.ru/rent/commercial/323778813/,"Свердловская область, Екатеринбург, р-н Центр, ул. Шейнкмана, 90",1235000,Свобод. назнач.,650.0,1,16,+79945008035
https://cian.ru/rent/commercial/323784968/,"Свердловская область, Екатеринбург, р-н Центр, ул. Мамина-Сибиряка, 54",69000,Офис,61.0,1,4,+79122311484
https://cian.ru/rent/commercial/323787312/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Чапаева, 23",41550,Офис,27.7,1,16,+79827230990
https://cian.ru/rent/commercial/323787944/,"Свердловская область, Екатеринбург, р-н Центр, ул. Хохрякова, 74",548250,Офис,255.0,7,20,+79122630817
https://cian.ru/rent/commercial/323788827/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",70000 - 280000,Офис,80.0,2,3,+78967851018
https://cian.ru/rent/commercial/323789517/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",70000,Офис,20.0,1,3,+78967851018
https://cian.ru/rent/commercial/323790025/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",560000,Офис,160.0,2,3,+78967851018
https://cian.ru/rent/commercial/323790269/,"Свердловская область, Екатеринбург, р-н Центр, ул. Добролюбова, 3",700000,Офис,200.0,2,3,+78967851018
https://cian.ru/rent/commercial/323800482/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. 8 Марта, 86",70000,Свобод. назнач.,52.9,1,5,+79126418599
https://cian.ru/rent/commercial/323817735/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",77220,Офис,39.6,14,54,+79120312012
https://cian.ru/rent/commercial/323826500/,"Свердловская область, Екатеринбург, р-н Центр, ул. Тургенева, 16",187000,Свобод. назнач.,187.0,1,13,+79122510269
https://cian.ru/rent/commercial/323832983/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 41",357000,Офис,102.0,2,26,+79126627189
https://cian.ru/rent/commercial/323837546/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 29",354800,Офис,177.4,4,5,+79126627189
https://cian.ru/rent/commercial/323842165/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 29",142200,Офис,71.7,4,5,+79126627189
https://cian.ru/rent/commercial/323843550/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 33",103320,Офис,86.1,1,16,+79126421912
https://cian.ru/rent/commercial/323857996/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Ботанический, ул. Крестинского, 46А",22000,Офис,23.0,5,10,+79126707753
https://cian.ru/rent/commercial/323874789/,"Свердловская область, Екатеринбург, р-н Центр, ул. Восточная, 56",27360,Офис,30.4,8,14,+79122605458
https://cian.ru/rent/commercial/323893266/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Вокзальный, ул. Героев России, 2",60000.0,Свобод. назнач.,84.0,3.0,36.0,+79120506149
https://cian.ru/rent/commercial/323894706/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",280500.0,Офис,127.5,18.0,54.0,+79122627433
https://cian.ru/rent/commercial/323901734/,"Свердловская область, Екатеринбург, р-н Центр, ул. Тургенева, 13",41280.0,Офис,34.4,4.0,4.0,+79122115886
https://cian.ru/rent/commercial/323909437/,"Свердловская область, Екатеринбург, р-н Академический, мкр. Академический, ул. Академика Ландау, 6",63000.0,Свобод. назнач.,78.6,1.0,14.0,+79827322495
https://cian.ru/rent/commercial/323920136/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Культуры, 2",6280.0,Свобод. назнач.,11.4,4.0,5.0,+79826310827
https://cian.ru/rent/commercial/323920657/,,,Свобод. назнач.,,,,
https://cian.ru/rent/commercial/323920662/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Культуры, 2",14549.0,Свобод. назнач.,26.9,4.0,5.0,+79826310827
https://cian.ru/rent/commercial/323920804/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Культуры, 2",9761.0,Свобод. назнач.,16.6,4.0,5.0,+79826310827
https://cian.ru/rent/commercial/323934245/,"Свердловская область, Екатеринбург, р-н Центр, просп. Ленина, 50",157600.0,Офис,197.0,7.0,7.0,+79126627189
https://cian.ru/rent/commercial/323941635/,"Свердловская область, Екатеринбург, р-н Центр, ул. Декабристов, 69",1702000.0,Офис,444.0,3.0,3.0,+79119064082
https://cian.ru/rent/commercial/323949936/,"Свердловская область, Екатеринбург, р-н Центр, ул. Декабристов, 69",639860,Офис,156.0,3,3,+79119064082
https://cian.ru/rent/commercial/323950243/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, пер. Шоферов, 11",30167,Офис,62.2,3,3,+79126627189
https://cian.ru/rent/commercial/324012720/,"Свердловская область, Екатеринбург, р-н Центр, ул. Кузнечная, 92",46800,Офис,31.2,6,6,+79126608973
https://cian.ru/rent/commercial/324016381/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Громова, 26",176000,Свобод. назнач.,88.0,1,27,+79827322874
https://cian.ru/rent/commercial/324017764/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 27",943250,Офис,269.5,1,1,+79120312012
https://cian.ru/rent/commercial/324018543/,"Свердловская область, Екатеринбург, р-н Железнодорожный, мкр. Завокзальный, просп. Космонавтов, 11Д",120500,Офис,241.0,2,3,+79126929166
https://cian.ru/rent/commercial/324022942/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, ул. Малышева, 1",25200,Офис,25.0,-1,5,+79126133940
https://cian.ru/rent/commercial/324024287/,"Свердловская область, Екатеринбург, р-н Центр, ул. Горького, 26",392700,Офис,130.9,3,4,+79126929166
https://cian.ru/rent/commercial/324025778/,"Свердловская область, Екатеринбург, р-н Центр, ул. Радищева, 41/2",180000,Офис,72.5,5,27,+79945004708
https://cian.ru/rent/commercial/324035624/,"Свердловская область, Екатеринбург, р-н Центр, ул. Розы Люксембург, 16",480000,Офис,320.0,1,3,+79122115886
https://cian.ru/rent/commercial/324061761/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Цвиллинга, 6",131200,Офис,82.0,1,5,+79126525410
https://cian.ru/rent/commercial/324077344/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Шаумяна, 73А",22230,Офис,11.4,6,6,+79122605458
https://cian.ru/rent/commercial/324087819/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Юго-Западный, ул. Начдива Онуфриева, 10",200000,Свобод. назнач.,230.0,1,9,+79122522473
https://cian.ru/rent/commercial/324106732/,"Свердловская область, Екатеринбург, р-н Ленинский, мкр. Автовокзал, ул. Машинная, 1в/3",203420,Офис,101.71,1,16,+79122523638
https://cian.ru/rent/commercial/324120161/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Амундсена, 107А",90150,Офис,60.1,3,5,+79126627189
https://cian.ru/rent/commercial/324123690/,"Свердловская область, Екатеринбург, ул. Металлургов",240000,Свобод. назнач.,120.0,1,10,
https://cian.ru/rent/commercial/324123736/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Амундсена, 107А",66645,Офис,44.43,3,5,+79126627189
https://cian.ru/rent/commercial/324123738/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Амундсена, 107А",67500,Офис,45.0,3,5,+79126627189
https://cian.ru/rent/commercial/324127355/,"Свердловская область, Екатеринбург, р-н Центр, ул. Хохрякова, 74",124800,Офис,104.0,3,10,+79176811270
https://cian.ru/rent/commercial/324130125/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Грибоедова, 32к20",7530,Офис,17.0,8,12,+79826110383
https://cian.ru/rent/commercial/324130181/,"Свердловская область, Екатеринбург, р-н Чкаловский, мкр. Химмаш, ул. Грибоедова, 32к20",12730,Офис,29.0,12,12,+79826110383
https://cian.ru/rent/commercial/324131151/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Пионерский, ул. Волховская, 20",5525,Офис,13.5,4,4,+79012493522
https://cian.ru/rent/commercial/324132179/,"Свердловская область, Екатеринбург, р-н Центр, ул. Первомайская, 56",16232,Офис,23.8,6,6,+79122100216
https://cian.ru/rent/commercial/324132486/,"Свердловская область, Екатеринбург, р-н Центр, ул. Первомайская, 56",13352,Офис,19.3,6,6,+79126132738
https://cian.ru/rent/commercial/324149767/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Вишневая, 35",136650,Офис,91.1,3,6,+79012493008
https://cian.ru/rent/commercial/324149799/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Вишневая, 35",100800,Офис,63.0,5,6,+79012493008
https://cian.ru/rent/commercial/324149835/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Вишневая, 35",62400,Офис,39.0,5,6,+79012493008
https://cian.ru/rent/commercial/324150231/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Амундсена, 107А",225000,Офис,150.0,3,5,+79126627189
https://cian.ru/rent/commercial/324150238/,"Свердловская область, Екатеринбург, р-н Центр, ул. Боевых Дружин, 20",140000,Офис,57.0,5,6,+79126627189
https://cian.ru/rent/commercial/324150345/,"Свердловская область, Екатеринбург, р-н Кировский, мкр. Втузгородок, ул. Блюхера, 88",148000,Свобод. назнач.,185.0,1,3,+79826311688
https://cian.ru/rent/commercial/324156654/,"Свердловская область, Екатеринбург, р-н Верх-Исетский, мкр. ВИЗ, ул. Викулова, 78",260000,Свобод. назнач.,130.0,23,23,+79126214376
https://cian.ru/rent/commercial/324161348/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",70000,Офис,46.1,6,54,+79126627189
https://cian.ru/rent/commercial/324168223/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",57760,Офис,36.1,26,54,+79126627189
https://cian.ru/rent/commercial/324168225/,"Свердловская область, Екатеринбург, р-н Центр, ул. Малышева, 51",104440,Офис,74.6,7,54,+79126627189
https://cian.ru/rent/commercial/324169733/,"Свердловская область, Екатеринбург, р-н Академический, мкр. УНЦ, ул. Краснолесья, 54/2",126324,Свобод. назнач.,105.27,1,27,+79126929908
https://cian.ru/rent/commercial/324190322/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Эльмаш, ул. Фронтовых Бригад, 15к28",36560,Офис,57.6,2,3,+79126922890
https://cian.ru/rent/commercial/324190737/,"Свердловская область, Екатеринбург, р-н Чкаловский, Полевской тракт, 17-й км, 11",7000,Офис,57.0,1,1,+79826106869
https://cian.ru/rent/commercial/324191545/,"Свердловская область, Екатеринбург, р-н Центр, ул. Азина, 22/4",65000,Офис,36.4,2,5,+79826207625
https://cian.ru/rent/commercial/324191583/,"Свердловская область, Екатеринбург, р-н Центр, ул. Горького, 26",366500,Офис,130.9,3,4,+79126525410
https://cian.ru/rent/commercial/324191585/,"Свердловская область, Екатеринбург, р-н Орджоникидзевский, мкр. Уралмаш, ул. Машиностроителей, 19",39000,Офис,31.0,1,6,+79810787150
